date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,VIPS,0.08735953592562697,0.08735953592562697,0.912640464074373,0.912640464074373,0.1747190718512539,0.1747190718512539
