date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,JPS,0.008224058112360374,0.008224058112360374,0.9917759418876396,0.9917759418876396,0.016448116224720755,0.016448116224720755
