date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,SQ,0.14876531672904794,0.14876531672904794,0.8512346832709521,0.8512346832709521,0.29753063345809583,0.29753063345809583
