date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,FDP,0.006483833492094638,0.006483833492094638,0.9935161665079053,0.9935161665079053,0.012967666984189385,0.012967666984189385
