date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,BKH,-0.0038755471536377887,0.0038755471536377887,1.0038755471536378,0.9961244528463622,0.0,0.007751094307275608
