date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,TEO,-0.027530976555556246,0.027530976555556246,1.0275309765555563,0.9724690234444437,0.0,0.055061953111112505
