date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,MCY,0.06578887375556233,0.06578887375556233,0.9342111262444377,0.9342111262444377,0.1315777475111246,0.1315777475111246
