date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,VGR,-0.0240185369046294,0.0240185369046294,1.0240185369046293,0.9759814630953706,0.0,0.04803707380925881
