date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,WNC,0.15680503869592813,0.15680503869592813,0.8431949613040719,0.8431949613040719,0.3136100773918562,0.3136100773918562
