date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,FTI,-0.004848860898188029,0.004848860898188029,1.004848860898188,0.995151139101812,0.0,0.009697721796376069
