date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,OC,0.07081874123457743,0.07081874123457743,0.9291812587654226,0.9291812587654226,0.14163748246915486,0.14163748246915486
