date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,EXPR,0.09046089916331797,0.09046089916331797,0.909539100836682,0.909539100836682,0.18092179832663602,0.18092179832663602
