date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,AVB,0.0005183650857618366,0.0005183650857618366,0.9994816349142381,0.9994816349142381,0.0010367301715237254,0.0010367301715237254
