date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,FMX,-0.0028678569950812624,0.0028678569950812624,1.0028678569950813,0.9971321430049187,0.0,0.005735713990162594
