date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,TAL,0.07094401520002071,0.07094401520002071,0.9290559847999793,0.9290559847999793,0.1418880304000414,0.1418880304000414
