date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,MTN,0.08139009822481236,0.08139009822481236,0.9186099017751876,0.9186099017751876,0.16278019644962471,0.16278019644962471
