date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,BDN,0.03541143613805331,0.03541143613805331,0.9645885638619467,0.9645885638619467,0.07082287227610662,0.07082287227610662
