date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,ATHM,0.0047824644439432,0.0047824644439432,0.9952175355560569,0.9952175355560569,0.0095649288878865,0.0095649288878865
2021-03-15,200 days,A,ATH,0.041182753376096636,0.041182753376096636,0.9588172466239033,0.9588172466239033,0.08236550675219334,0.08236550675219334
