date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,SCHW,0.0299214321794551,0.0299214321794551,0.9700785678205448,0.9700785678205448,0.0598428643589104,0.0598428643589104
2021-03-15,200 days,A,SC,0.04349659672961784,0.04349659672961784,0.9565034032703822,0.9565034032703822,0.08699319345923562,0.08699319345923562
