date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,NAV,0.07042926001844946,0.07042926001844946,0.9295707399815505,0.9295707399815505,0.14085852003689903,0.14085852003689903
