date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,ABR,0.08613128305495686,0.08613128305495686,0.9138687169450431,0.9138687169450431,0.17226256610991375,0.17226256610991375
