date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,TV,0.0046255437110908236,0.0046255437110908236,0.9953744562889092,0.9953744562889092,0.009251087422181614,0.009251087422181614
