date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,LLY,0.0410469181502805,0.0410469181502805,0.9589530818497194,0.9589530818497194,0.0820938363005612,0.0820938363005612
2021-03-15,200 days,A,LL,0.3638487091156818,0.3638487091156818,0.6361512908843182,0.6361512908843182,0.7276974182313636,0.7276974182313636
