date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,CHKR,-0.22903489525218393,0.22903489525218393,1.229034895252184,0.7709651047478161,0.0,0.4580697905043678
