date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,TGT,0.14544183364385216,0.14544183364385216,0.8545581663561479,0.8545581663561479,0.2908836672877042,0.2908836672877042
