date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,BHE,0.0055439900766821116,0.0055439900766821116,0.9944560099233178,0.9944560099233178,0.011087980153364319,0.011087980153364319
