date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,TSN,-0.00854574153805516,0.00854574153805516,1.0085457415380552,0.9914542584619448,0.0,0.017091483076110414
