date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,AVA,-0.008004552019975589,0.008004552019975589,1.0080045520199756,0.9919954479800244,0.0,0.01600910403995126
