date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,CAJ,-0.0015174038419751563,0.0015174038419751563,1.0015174038419752,0.9984825961580248,0.0,0.003034807683950369
