date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,CSU,0.04845559105183805,0.04845559105183805,0.951544408948162,0.951544408948162,0.09691118210367611,0.09691118210367611
