date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,ALEX,0.023273195815193267,0.023273195815193267,0.9767268041848067,0.9767268041848067,0.04654639163038654,0.04654639163038654
