date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,DXC,0.03323645618900018,0.03323645618900018,0.9667635438109998,0.9667635438109998,0.06647291237800035,0.06647291237800035
