date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,CVNA,0.1972511088582034,0.1972511088582034,0.8027488911417966,0.8027488911417966,0.3945022177164068,0.3945022177164068
