date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,INFO,0.12336584947132759,0.12336584947132759,0.8766341505286724,0.8766341505286724,0.24673169894265512,0.24673169894265512
