date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,STC,0.08587104545802485,0.08587104545802485,0.9141289545419752,0.9141289545419752,0.17174209091604964,0.17174209091604964
