date,datasize,model,symbol,volatility_actual_score,volatility_relative_score,mean_actual_score,mean_relative_score,overall_score,overall_relative_score
2021-03-15,200 days,A,CRC,833.4235766861893,833.4235766861893,-832.4235766861893,-832.4235766861893,0.0,1664.8471533723787
